fits_file,fwhm_med_px,ann_in_px,ann_out_px,core_k,best_comp_star,comp_r_opt_px,gx_r_shared_px,gx_r_used_px,gx_net_adu,gx_err_adu,gx_snr3,gx_x_px,gx_y_px,gx_dx_px,gx_dy_px,background_B_adu,background_sigma_sky_adu,ann_N_raw,ann_N_core,stability_r_px,stability_found
C:/Users/40328449/OneDrive - University College Cork/GX 339-4/SI_Chronologic_DATE_OBS/2025-05-17_05-45-20.232300__ADP.2025-06-04T07-48-45.944.fits,7.5515279131825634,22.65458373954769,37.75763956591282,2.5,Star 3,5.0,5.0,4.908493143568668,22948.92057182314,56.171743598543834,408.54919398332606,1292.0298181387811,1277.0239561861647,0.15451329592133334,-0.25408019396491,14214.503812608826,6.35317265625,3116,2309,nan,0
2025-05-17_05-45-20.232300__ADP.2025-06-04T07-48-45.944.fits,7.5515279131825634,22.65458373954769,37.75763956591282,Star 3,5.0,9916.441055712925,0.015290733967030108,2439,1292.0298181387811,1277.0239561861647,5.0,locked_to_comp_star_peak_snr,22948.92057182314,56.171743598543834,408.54919398332606,14214.503812608826,6.35317265625,2309
2025-05-17_05-45-20.232300__ADP.2025-06-04T07-48-45.944.fits,7.5515279131825634,22.65458373954769,37.75763956591282,Star 3,5.0,9916.441055712925,0.015290733967030108,2439,1292.0298181387811,1277.0239561861647,5.5881306557551,max_snr_fallback,26557.358467443613,64.24917135747627,413.3494316943171,14214.503812608826,6.35317265625,2309
2025-05-17_05-45-20.232300__ADP.2025-06-04T07-48-45.944.fits,7.5515279131825634,22.65458373954769,37.75763956591282,Star 3,5.0,9916.441055712925,0.015290733967030108,2439,1292.0298181387811,1277.0239561861647,5.0,locked_to_comp_star_peak_snr,22948.92057182314,56.171743598543834,408.54919398332606,14214.503812608826,6.35317265625,2309
2025-05-17_05-45-20.232300__ADP.2025-06-04T07-48-45.944.fits,7.5515279131825634,22.65458373954769,37.75763956591282,Star 3,5.0,9916.441055712925,0.015290733967030108,2439,1292.0298181387811,1277.0239561861647,5.0,locked_to_comp_star_peak_snr,22948.92057182314,56.171743598543834,408.54919398332606,14214.503812608826,6.35317265625,2309
2025-05-17_05-45-20.232300__ADP.2025-06-04T07-48-45.944.fits,7.5515279131825634,22.65458373954769,37.75763956591282,Star 3,5.0,9916.441055712925,0.015290733967030108,2439,1292.0298181387811,1277.0239561861647,5.0,locked_to_comp_star_peak_snr,22948.92057182314,56.171743598543834,408.54919398332606,14214.503812608826,6.35317265625,2309
2025-05-17_05-45-20.232300__ADP.2025-06-04T07-48-45.944.fits,7.5515279131825634,22.65458373954769,37.75763956591282,Star 3,5.0,9916.441055712925,0.015290733967030108,2439,1292.0298181387811,1277.0239561861647,5.0,locked_to_comp_star_peak_snr,22948.92057182314,56.171743598543834,408.54919398332606,14214.503812608826,6.35317265625,2309
2025-05-17_05-45-20.232300__ADP.2025-06-04T07-48-45.944.fits,7.5515279131825634,22.65458373954769,37.75763956591282,Star 3,5.0,9916.441055712925,0.015290733967030108,2439,1292.0298181387811,1277.0239561861647,5.0,locked_to_comp_star_peak_snr,22948.92057182314,56.171743598543834,408.54919398332606,14214.503812608826,6.35317265625,2309
2025-05-17_05-45-20.232300__ADP.2025-06-04T07-48-45.944.fits,7.5515279131825634,22.65458373954769,37.75763956591282,Star 3,5.0,9916.441055712925,0.015290733967030108,2439,1292.0298181387811,1277.0239561861647,5.0,locked_to_comp_star_peak_snr,22948.92057182314,56.171743598543834,408.54919398332606,14214.503812608826,6.35317265625,2309
2025-05-17_05-45-20.232300__ADP.2025-06-04T07-48-45.944.fits,7.5515279131825634,22.65458373954769,37.75763956591282,Star 3,5.0,9916.441055712925,0.015290733967030108,2439,1292.0298181387811,1277.0239561861647,5.0,locked_to_comp_star_peak_snr,22948.92057182314,56.171743598543834,408.54919398332606,14214.503812608826,6.35317265625,2309,676613.7304927637,68.2315083295899,0.03391731432217599,8.308935072776925e-05
2025-06-02_06-15-32.062000__ADP.2025-07-08T07-31-50.422.fits,2025-06-02T06:15:32.0620,7.240987707392707,21.722963122178122,36.20493853696353,Star 3,255.66889394,-48.78490688,4.75,8822.866403263642,0.015595040176368886,2285,1251.0409630983688,1280.0306442370932,4.75,locked_to_comp_star_peak_snr,23194.59276694979,64.05554124679975,362.1012689219702,690055.9825235731,78.21222162769192,0.03361262470636929,9.290473118833769e-05
2025-05-17_05-45-20.232300__ADP.2025-06-04T07-48-45.944.fits,2025-05-17T05:45:20.2323,7.533988044388253,22.60196413316476,37.66994022194127,Star 3,255.66889394,-48.78490688,5.0,5.0,9867.30135098848,0.015290994532497037,2439,676605.2911207608,68.57044971601889,1292.0298181387811,1277.0239561861647,5.0,4.897092228852366,locked_to_comp_star_peak_snr,22886.163229957223,56.08228193694587,408.08188325304724,0.03382498412338382,8.295859309354077e-05,14214.525167491816,6.3578967454573645,2300
